DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
177542,177542,MiniPAT,DS,12,0,2,65,59,12:13:38 10-Feb-2019,SR,3,-3.9972,-88.2506,-3.9972,-88.2506,56,,401677383,-123
177542,177542,MiniPAT,DS,2,0,1,178,178,12:34:02 10-Feb-2019,NN,B,-4.0001,-88.2550,-4.0001,-88.2550,6,,401677383,-133
177542,177542,MiniPAT,DS,13,0,5,64,59,12:38:28 10-Feb-2019,NK,2,-4.0037,-88.2516,-4.0037,-88.2516,56,,401677384,-120
177542,177542,MiniPAT,DS,13,0,1,59,59,14:09:05 10-Feb-2019,NN,0,-4.0240,-88.2681,-4.0240,-88.2681,58,,401677383,-129
177542,177542,MiniPAT,DS,13,0,1,64,59,14:25:39 10-Feb-2019,MA,3,-4.0280,-88.2657,-4.0280,-88.2657,56,,401677385,-120
177542,177542,MiniPAT,DS,12,0,1,71,59,15:00:49 10-Feb-2019,MC,3,-4.0363,-88.2698,-4.0363,-88.2698,58,,401677382,-115
177542,177542,MiniPAT,DS,9,0,6,82,59,15:33:54 10-Feb-2019,MB,3,-4.0454,-88.2697,-4.0454,-88.2697,58,,401677382,-125
177542,177542,MiniPAT,DS,3,0,1,62,61,15:55:58 10-Feb-2019,NN,A,-4.0455,-88.2657,-4.0455,-88.2657,6,,401677383,-140
177542,177542,MiniPAT,DS,8,0,0,68,59,16:10:56 10-Feb-2019,MA,2,-4.0512,-88.2719,-4.0512,-88.2719,58,,401677382,-119
177542,177542,MiniPAT,DS,6,0,2,71,59,16:47:48 10-Feb-2019,MC,1,-4.0603,-88.2747,-4.0603,-88.2747,58,,401677381,-124
177542,177542,MiniPAT,DS,10,0,2,60,59,21:21:08 10-Feb-2019,NP,2,-4.1138,-88.3056,-4.1138,-88.3056,58,,401677380,-129
177542,177542,MiniPAT,DS,13,0,1,64,59,22:54:27 10-Feb-2019,NP,3,-4.1497,-88.3271,-4.1497,-88.3271,58,,401677381,-121
177542,177542,MiniPAT,DS,11,0,1,65,59,23:12:36 10-Feb-2019,SR,3,-4.1538,-88.3283,-4.1538,-88.3283,56,,401677383,-122
177542,177542,MiniPAT,DS,10,0,4,60,59,23:42:01 10-Feb-2019,NK,3,-4.1637,-88.3280,-4.1637,-88.3280,56,,401677382,-129
177542,177542,MiniPAT,DS,10,0,4,66,59,00:50:21 11-Feb-2019,SR,3,-4.1888,-88.3441,-4.1888,-88.3441,58,,401677382,-124
177542,177542,MiniPAT,DS,9,0,1,74,59,01:12:49 11-Feb-2019,NN,2,-4.1915,-88.3476,-4.1915,-88.3476,56,,401677382,-129
177542,177542,MiniPAT,DS,13,0,3,64,59,01:15:33 11-Feb-2019,NK,3,-4.1919,-88.3482,-4.1919,-88.3482,56,,401677383,-120
177542,177542,MiniPAT,DS,5,0,0,89,59,02:05:19 11-Feb-2019,MC,1,-4.2088,-88.3520,-4.2088,-88.3520,58,,401677385,-126
177542,177542,MiniPAT,DS,3,0,2,240,62,02:39:48 11-Feb-2019,MB,A,-4.2180,-88.3633,-4.2180,-88.3633,8,,401677385,-130
177542,177542,MiniPAT,DS,11,0,1,59,59,02:59:21 11-Feb-2019,NN,3,-4.2234,-88.3678,-4.2234,-88.3678,56,,401677384,-124
177542,177542,MiniPAT,DS,1,0,0,,,03:00:51 11-Feb-2019,MA,B,-4.2235,-88.3680,-4.2235,-88.3680,6,,401677384,-130
